STATE,NAME,YEAR,AVG,G,PA,AB,R,RBI,H,1B,2B,3B,HR,TB,EB,BB,IBB,HBP,SO,GIDP,SAC,SF,SB,CS,OBP,SLG,TA,G/F,KBB
²{§Ð,¦ó«í¦ö,2021,0.188,6,19,16,0,2,3,3,0,0,0,3,0,3,0,0,7,1,0,0,0,1,0.316,0.188,0.504,2,0.43
²{§Ð,À¹¤ª¯u,2021,0.083,6,16,12,1,0,1,0,1,0,0,2,1,1,0,3,5,0,0,0,1,0,0.313,0.167,0.48,0,0.8
°h§Ð,¾H§Ó°¶,2021,0,6,14,9,0,0,0,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0.308,0,0.308,2,1
²{§Ð,º¿¥K­²´µ¡D«XÅQ«ß¥§,2021,0.25,5,16,16,2,0,4,3,1,0,0,5,1,0,0,0,3,1,0,0,0,0,0.25,0.313,0.563,0.5,0
²{§Ð,³\¬êÀ¢,2021,0.2,5,6,5,0,2,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0.333,0.2,0.533,1,0.5
²{§Ð,§dºÍ³Ó,2021,0.125,5,10,8,1,0,1,1,0,0,0,1,0,1,0,1,6,0,0,0,0,0,0.3,0.125,0.425,0,0.33
²{§Ð,ªL«Â§Ê,2021,0.083,5,15,12,3,0,1,0,1,0,0,2,1,1,0,2,4,0,0,0,1,0,0.267,0.167,0.434,0.75,0.75
²{§Ð,¤ý³Ó°¶,2021,0,5,13,9,3,1,0,0,0,0,0,0,0,1,0,1,3,0,2,0,0,0,0.182,0,0.182,1.667,0.67
²{§Ð,¼ï³Ç·¢,2021,0,5,7,5,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0.286,0,0.286,1,0.67
²{§Ð,·¨®Ê»¨,2021,0.357,4,15,14,2,4,5,3,1,0,1,9,2,0,0,0,4,0,1,0,0,0,0.357,0.643,1,1,0
²{§Ð,ªL¨°¾±,2021,0.25,4,8,8,0,0,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0.25,0.25,0.5,3,0
°h§Ð,¤ûÜå¾ç,2021,0,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0
°h§Ð,¶À®¦½ç,2021,0.167,3,6,6,1,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0.167,0.167,0.334,1,0
°h§Ð,±i¥¿°¶,2021,0,2,5,4,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.2,0,0.2,0,0.5
°h§Ð,§d°ê»¨,2021,0,2,5,4,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0.2,0,0.2,0,0.25
²{§Ð,±iµq½n,2021,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
°h§Ð,¸³¤l¯E,2021,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
²{§Ð,³¯«ä¥ò,2021,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5,0,0.5,0,1
°h§Ð,¶À²Ðº³,2021,1,1,2,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0
²{§Ð,ªL®Ñ¶h,2021,0.5,1,2,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0,0
²{§Ð,¤ý¸ÖÁo,2021,0.2,1,5,5,0,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0.2,0.2,0.4,0,0
²{§Ð,¤ý¬F¶¶,2021,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
²{§Ð,ªL§Óºõ,2021,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
²{§Ð,¶À­³²±,2021,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
²{§Ð,§d©úÂE,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
²{§Ð,­S°ê®f,2022,0.293,114,480,447,45,51,131,98,20,4,9,186,33,29,0,2,88,6,2,0,2,4,0.339,0.416,0.755,0.983,0.35
²{§Ð,©¨ªFµØ,2022,0.241,112,424,382,44,36,92,73,15,1,3,118,19,31,1,5,81,5,4,2,6,1,0.305,0.309,0.614,0.792,0.44
²{§Ð,ªL¹t³Í,2022,0.229,112,438,389,45,31,89,74,14,0,1,106,15,22,0,13,49,10,8,6,14,7,0.288,0.272,0.56,1.366,0.71
²{§Ð,³¯±á«Â,2022,0.327,111,422,376,66,33,123,95,20,6,2,161,28,33,1,0,44,5,11,2,38,7,0.38,0.428,0.808,1.135,0.75
²{§Ð,³¢¤Ñ«H,2022,0.301,110,487,458,60,32,138,119,14,3,2,164,19,21,0,0,43,11,4,3,25,6,0.33,0.358,0.688,1,0.49
²{§Ð,¥ÓµqÞ³,2022,0.249,110,432,393,47,37,98,66,19,5,8,151,32,26,0,6,87,13,5,2,12,3,0.304,0.384,0.688,1.15,0.37
²{§Ð,ªL¥ß,2022,0.335,109,474,418,74,83,140,94,30,2,14,216,46,40,0,4,77,5,3,9,22,7,0.391,0.517,0.908,0.972,0.57
²{§Ð,¦¿©[¦t,2022,0.318,109,465,406,67,40,129,103,18,2,6,169,26,37,0,13,47,9,8,1,10,4,0.392,0.416,0.808,0.992,1.06
²{§Ð,³¯³Ç¾Ë,2022,0.309,108,467,408,64,42,126,98,16,6,6,172,28,43,1,7,37,8,4,5,17,7,0.38,0.422,0.802,1.082,1.35
²{§Ð,§õ³Í«Â,2022,0.281,108,446,391,65,43,110,84,22,2,2,142,26,36,0,11,66,6,4,4,19,5,0.355,0.363,0.718,1.144,0.71
²{§Ð,¤ý«Â±á,2022,0.314,105,454,420,59,38,132,117,11,4,0,151,15,21,1,2,46,11,6,5,11,10,0.346,0.36,0.706,1.321,0.5
²{§Ð,³¯¤åªN,2022,0.3,105,406,367,45,62,110,85,19,2,4,145,25,27,0,3,59,11,5,4,12,6,0.349,0.395,0.744,1.134,0.51
²{§Ð,³\°ò§»,2022,0.287,105,429,349,52,49,100,72,20,2,6,142,28,65,1,4,61,11,5,6,11,3,0.399,0.407,0.806,1.187,1.13
²{§Ð,¼B°òÂE,2022,0.264,105,413,387,40,50,102,75,18,0,9,147,27,17,1,7,88,8,0,2,1,1,0.305,0.38,0.685,0.701,0.27
²{§Ð,ªL´¼³Ó,2022,0.3,103,406,347,37,62,104,80,12,2,10,150,24,50,2,5,94,8,0,4,0,0,0.392,0.432,0.824,0.759,0.59
²{§Ð,À¹°ö®p,2022,0.254,103,319,295,26,26,75,66,7,0,2,88,9,18,1,3,56,6,2,1,6,5,0.303,0.298,0.601,0.898,0.38
²{§Ð,®³²ö¡D¥ìºy,2022,0.231,101,336,316,36,40,73,52,15,1,5,105,21,14,0,5,88,4,0,1,6,4,0.274,0.332,0.606,0.576,0.22
²{§Ð,¦¨®Ê,2022,0.316,100,426,364,51,36,115,98,14,2,1,136,17,25,0,6,32,7,25,6,23,9,0.364,0.374,0.738,0.938,0.97
²{§Ð,±ç®aºa,2022,0.286,100,379,318,39,25,91,77,11,0,3,111,14,55,0,3,46,8,2,1,2,5,0.395,0.349,0.744,1.3,1.26
²{§Ð,¼ï³Ç·¢,2022,0.291,97,319,278,35,30,81,62,12,4,3,110,19,26,0,6,38,8,8,1,13,4,0.363,0.396,0.759,2.231,0.84
²{§Ð,ªô´¼§e,2022,0.252,96,301,266,21,9,67,56,10,1,0,79,11,22,0,4,43,4,9,0,11,7,0.318,0.297,0.615,1.578,0.6
²{§Ð,¤ý³Ó°¶,2022,0.298,95,372,322,37,27,96,79,14,1,2,118,17,28,0,9,63,2,7,5,12,9,0.365,0.366,0.731,0.842,0.59
²{§Ð,³¯­«§Ê,2022,0.236,95,279,259,23,27,61,52,6,2,1,74,9,14,0,0,41,7,5,1,6,2,0.274,0.286,0.56,1.717,0.34
²{§Ð,³¯¤l»¨,2022,0.285,94,380,319,48,65,91,62,17,2,10,142,29,48,0,8,49,13,1,4,8,4,0.388,0.445,0.833,0.752,1.14
²{§Ð,¤ý¥¿´Å,2022,0.298,92,346,312,29,26,93,76,16,1,0,111,17,13,0,4,44,5,9,8,10,5,0.326,0.356,0.682,1.11,0.39
²{§Ð,¦¶¨|½å,2022,0.232,92,353,319,39,49,74,45,17,1,11,126,29,23,1,5,73,6,0,6,1,0,0.289,0.395,0.684,0.956,0.38
²{§Ð,ªLªl¨|,2022,0.258,91,340,310,31,37,80,52,20,0,8,124,28,18,3,7,74,8,0,5,0,1,0.309,0.4,0.709,0.713,0.34
²{§Ð,­Jª÷Às,2022,0.309,90,302,269,26,40,83,70,10,0,3,102,13,22,2,4,41,6,3,4,4,1,0.365,0.379,0.744,1.141,0.63
²{§Ð,³¯«T¨q,2022,0.252,90,335,301,29,31,76,64,11,1,0,89,12,28,1,1,59,12,2,2,3,2,0.316,0.296,0.612,1.267,0.49
²{§Ð,¦N¤O¦N¼´¡D¾d«a,2022,0.286,88,354,318,41,56,91,58,18,1,14,153,33,30,1,3,70,10,0,3,0,0,0.35,0.481,0.831,0.649,0.47
²{§Ð,ªL©Ó­¸,2022,0.264,88,322,284,34,48,75,48,18,1,8,119,27,25,1,4,77,11,5,4,1,0,0.328,0.419,0.747,0.831,0.38
²{§Ð,ªL®Ñ¶h,2022,0.293,85,328,273,43,27,80,63,15,1,1,100,17,40,0,5,67,7,9,1,10,8,0.392,0.366,0.758,3,0.67
²{§Ð,ªL©§¦w,2022,0.224,83,246,219,24,17,49,40,8,0,1,60,9,13,0,3,47,3,11,0,2,0,0.277,0.274,0.551,0.971,0.34
²{§Ð,±i¬F¬ê,2022,0.257,82,285,257,25,20,66,60,5,1,0,73,6,16,0,5,63,3,2,5,14,6,0.307,0.284,0.591,1.25,0.33
²{§Ð,©¨¬FµØ,2022,0.297,79,260,229,38,26,68,50,11,2,5,98,18,9,0,4,52,3,14,3,5,2,0.331,0.428,0.759,1.268,0.25
²{§Ð,±i¯§»Ê,2022,0.229,76,265,231,25,17,53,48,3,2,0,60,5,15,0,13,33,8,4,2,8,4,0.31,0.26,0.57,0.961,0.85
²{§Ð,¨¯¤¸¦°,2022,0.275,75,266,247,17,27,68,52,12,0,4,92,16,13,0,5,41,8,0,1,2,0,0.323,0.372,0.695,0.904,0.44
²{§Ð,ªL¯q¥þ,2022,0.259,74,266,247,16,22,64,46,17,0,1,84,18,18,3,0,46,8,0,1,1,0,0.308,0.34,0.648,0.769,0.39
²{§Ð,ªL¤l»¨,2022,0.282,73,250,234,28,25,66,53,9,0,4,87,13,11,0,1,44,2,0,4,5,3,0.312,0.372,0.684,0.641,0.27
²{§Ð,¸â¤l½å,2022,0.251,72,241,207,23,35,52,36,14,0,2,72,16,31,2,1,38,4,0,2,5,0,0.349,0.348,0.697,0.803,0.84
²{§Ð,ºÖ¨Ó³ß,2022,0.255,71,274,259,24,28,66,54,7,0,5,88,12,10,2,4,33,8,0,1,1,0,0.292,0.34,0.632,0.917,0.42
²{§Ð,±i¶{³Ô,2022,0.21,70,231,205,17,18,43,38,5,0,0,48,5,9,0,2,21,4,10,5,2,2,0.244,0.234,0.478,1.229,0.52
²{§Ð,°ª°êÅï,2022,0.205,67,236,215,18,27,44,25,14,1,4,72,19,8,0,7,41,14,5,1,1,0,0.255,0.335,0.59,1.267,0.37
²{§Ð,³¢ÄY¤å,2022,0.308,66,213,201,29,32,62,49,9,0,4,83,13,8,1,1,29,6,0,3,1,2,0.333,0.413,0.746,0.766,0.31
²{§Ð,½±¤Ö§»,2022,0.197,66,202,178,21,15,35,28,6,0,1,44,7,16,0,3,38,5,3,2,0,0,0.271,0.247,0.518,1,0.5
²{§Ð,§dªF¿Ä,2022,0.235,63,203,166,20,16,39,35,3,1,0,44,4,20,0,10,32,1,6,1,5,1,0.35,0.265,0.615,1.267,0.94
²{§Ð,³¯­«¦Ð,2022,0.229,63,118,109,15,9,25,20,3,0,2,34,5,7,0,1,21,2,1,0,1,1,0.282,0.312,0.594,1.133,0.38
²{§Ð,ÄY§»¶v,2022,0.234,60,154,141,22,24,33,25,4,1,3,48,8,5,0,2,26,4,6,0,0,2,0.27,0.34,0.61,2.143,0.27
²{§Ð,ªô¤¦,2022,0.262,59,142,130,18,13,34,29,5,0,0,39,5,9,0,0,17,2,1,2,1,1,0.305,0.3,0.605,1.485,0.53
²{§Ð,ÂÅ±G­Û,2022,0.26,58,203,177,21,16,46,36,8,0,2,60,10,17,0,3,28,1,4,2,2,0,0.332,0.339,0.671,0.982,0.71
²{§Ð,¤_´Ë¦°,2022,0.25,57,127,112,14,5,28,25,2,0,1,33,3,9,0,1,35,1,5,0,10,3,0.311,0.295,0.606,2.176,0.29
²{§Ð,°ª°ê¼y,2022,0.26,53,135,123,10,14,32,30,2,0,0,34,2,6,1,2,19,0,2,2,2,0,0.301,0.276,0.577,1.171,0.42
²{§Ð,³¢¥Ãºû,2022,0.247,53,106,93,16,12,23,18,5,0,0,28,5,7,0,0,17,1,6,0,2,1,0.3,0.301,0.601,2.688,0.41
²{§Ð,©P«ä»ô,2022,0.235,53,163,149,15,31,35,22,10,2,1,52,13,10,1,0,19,4,1,3,3,0,0.278,0.349,0.627,0.678,0.53
²{§Ð,¬I«a¦t,2022,0.2,53,140,130,10,14,26,17,8,0,1,37,9,9,0,1,34,3,0,0,3,1,0.257,0.285,0.542,1.059,0.29
²{§Ð,³¯ó`°ò,2022,0.234,52,160,141,11,16,33,28,4,0,1,40,5,13,0,2,28,4,2,2,1,1,0.304,0.284,0.588,0.647,0.54
²{§Ð,±i¶i¼w,2022,0.232,52,138,125,14,12,29,23,4,0,2,39,6,12,2,1,13,6,0,0,0,0,0.304,0.312,0.616,0.596,1
²{§Ð,¸­¤l¾^,2022,0.215,52,74,65,12,5,14,12,1,1,0,17,2,3,0,0,11,0,4,2,7,1,0.243,0.262,0.505,2.067,0.27
²{§Ð,¸­¦Ë°a,2022,0.265,51,134,113,19,12,30,26,3,0,1,36,4,15,0,2,32,2,3,1,3,0,0.359,0.319,0.678,0.964,0.53
²{§Ð,§õ¥àÄÖ,2022,0.255,51,144,137,16,21,35,24,9,1,1,49,11,5,0,1,31,5,0,1,1,0,0.285,0.358,0.643,0.756,0.19
²{§Ð,ªL¯ª³Ç,2022,0.208,50,110,96,10,5,20,14,6,0,0,26,6,8,0,0,17,1,5,1,4,0,0.267,0.271,0.538,1.167,0.47
²{§Ð,¬_¨|¥Á,2022,0.257,49,113,105,8,4,27,26,1,0,0,28,1,4,0,2,24,2,2,0,4,2,0.297,0.267,0.564,1.8,0.25
²{§Ð,°ª¦tªN,2022,0.231,49,105,91,14,8,21,15,4,0,2,31,6,7,0,1,28,1,5,1,0,0,0.29,0.341,0.631,1.182,0.29
²{§Ð,¹ù°·´I,2022,0.3,46,153,130,14,22,39,32,5,0,2,50,7,18,1,2,22,4,0,3,0,0,0.386,0.385,0.771,0.714,0.91
²{§Ð,§õ©v½å,2022,0.195,46,88,82,12,1,16,12,4,0,0,20,4,3,0,2,13,1,1,0,3,1,0.241,0.244,0.485,1.571,0.38
²{§Ð,§õ¸t¸Î,2022,0.277,44,119,112,13,8,31,28,3,0,0,34,3,4,0,1,20,4,2,0,1,2,0.308,0.304,0.612,1.333,0.25
²{§Ð,³¢ªúªL,2022,0.262,43,116,107,17,17,28,18,5,0,5,48,10,5,0,4,35,4,0,0,1,0,0.319,0.449,0.768,0.833,0.26
²{§Ð,±i§Ó»¨,2022,0.211,42,141,123,17,14,26,19,4,0,3,39,7,13,0,1,23,5,0,4,1,2,0.284,0.317,0.601,0.56,0.61
²{§Ð,³¯¯u,2022,0.223,41,120,112,13,12,25,18,3,0,4,40,7,5,0,2,33,4,0,1,2,0,0.267,0.357,0.624,0.833,0.21
²{§Ð,¸³ªÃ°a,2022,0.214,41,137,126,7,14,27,20,5,0,2,38,7,6,0,3,36,0,0,2,0,0,0.263,0.302,0.565,0.912,0.25
²{§Ð,´¿¶Çª@,2022,0.191,39,81,68,18,2,13,12,1,0,0,14,1,9,0,0,17,0,4,0,8,0,0.286,0.206,0.492,4.25,0.53
²{§Ð,ªL¦w¥i,2022,0.276,38,138,123,16,19,34,24,6,0,4,52,10,11,1,3,20,1,0,1,3,1,0.348,0.423,0.771,0.667,0.7
²{§Ð,ªL­õÞ±,2022,0.244,38,135,119,9,4,29,22,6,0,1,38,7,13,0,1,20,2,1,1,5,1,0.321,0.319,0.64,0.6,0.7
²{§Ð,¥Ûµ¾¦t,2022,0.242,38,104,95,10,5,23,20,3,0,0,26,3,4,0,5,17,2,0,0,0,0,0.308,0.274,0.582,0.833,0.53
²{§Ð,ªL§µµ{,2022,0.2,38,102,90,9,2,18,14,3,1,0,23,4,7,0,2,24,1,3,0,3,1,0.273,0.256,0.529,1.318,0.38
²{§Ð,°ª°ê½÷,2022,0.188,38,101,96,6,13,18,8,6,0,4,36,10,5,0,0,22,1,0,0,0,0,0.228,0.375,0.603,0.514,0.23
²{§Ð,¶À­³²±,2022,0.265,37,92,83,14,11,22,20,1,1,0,25,2,6,0,3,20,2,0,0,1,5,0.337,0.301,0.638,1.412,0.45
²{§Ð,¸³¤l®¦,2022,0.231,37,112,91,1,8,21,17,4,0,0,25,4,11,0,4,17,2,6,0,0,2,0.34,0.275,0.615,1.565,0.88
²{§Ð,¦¿«G½n,2022,0.273,36,53,44,8,4,12,11,0,0,1,15,1,6,0,2,14,1,1,0,0,1,0.385,0.341,0.726,1.375,0.57
²{§Ð,³¯«~±¶,2022,0.306,35,147,121,19,16,37,30,5,1,1,47,7,21,0,2,13,3,1,2,3,0,0.411,0.388,0.799,0.897,1.77
°h§Ð,Ã¹ÂÄ,2022,0.232,35,152,138,12,21,32,21,7,0,4,51,11,11,0,2,31,1,0,1,2,1,0.296,0.37,0.666,0.49,0.42
²{§Ð,§ºÑÔºÍ,2022,0.1,35,31,30,5,2,3,2,1,0,0,4,1,0,0,0,9,0,1,0,1,3,0.1,0.133,0.233,1.375,0
²{§Ð,½²Âí¦t,2022,0.317,34,51,41,12,7,13,11,2,0,0,15,2,5,0,5,7,0,0,0,2,0,0.451,0.366,0.817,1.333,1.43
²{§Ð,§E¼wÀs,2022,0.205,33,80,73,13,9,15,12,3,0,0,18,3,4,0,0,13,3,1,2,0,0,0.241,0.247,0.488,1.286,0.31
²{§Ð,¼B®É»¨,2022,0.273,32,52,44,1,4,12,12,0,0,0,12,0,6,0,1,6,0,0,1,0,0,0.365,0.273,0.638,0.688,1.17
²{§Ð,¤ý¸ÖÁo,2022,0.247,32,78,73,5,7,18,13,3,1,1,26,5,5,0,0,22,1,0,0,2,1,0.295,0.356,0.651,0.833,0.23
²{§Ð,¾GñZ¤å,2022,0.19,32,91,84,13,11,16,7,5,0,4,33,9,5,0,1,34,2,1,0,1,1,0.244,0.393,0.637,0.75,0.18
²{§Ð,¼ï§ÓªÚ,2022,0.25,31,60,52,7,2,13,11,2,0,0,15,2,4,0,1,15,0,3,0,0,2,0.316,0.288,0.604,1.7,0.33
²{§Ð,³¯®a¾s,2022,0.2,31,50,45,2,4,9,9,0,0,0,9,0,2,0,0,6,0,2,1,0,0,0.229,0.2,0.429,1.063,0.33
²{§Ð,Ã¹ÝÂ±¶,2022,0.216,29,84,74,11,15,16,10,4,0,2,26,6,8,0,0,26,2,2,0,3,2,0.293,0.351,0.644,0.889,0.31
°h§Ð,¼ïªZ¶¯,2022,0.146,28,54,48,3,4,7,4,2,0,1,12,3,6,1,0,16,2,0,0,0,0,0.241,0.25,0.491,1.273,0.38
²{§Ð,½±´¼½å,2022,0.241,27,93,83,9,9,20,14,2,1,3,33,6,10,0,0,20,3,0,0,0,0,0.323,0.398,0.721,1.15,0.5
°h§Ð,¨¦¼w·Å,2022,0.245,26,102,98,8,11,24,18,6,0,0,30,6,3,0,0,25,2,0,1,1,1,0.265,0.306,0.571,0.515,0.12
²{§Ð,ªL¿A±l,2022,0.214,26,81,70,9,4,15,12,3,0,0,18,3,8,0,1,16,1,2,0,5,0,0.304,0.257,0.561,3.1,0.56
²{§Ð,´¿³³Âè,2022,0.19,26,92,79,7,8,15,12,2,0,1,20,3,11,0,2,36,2,0,0,1,0,0.304,0.253,0.557,0.647,0.36
²{§Ð,ªô¨°,2022,0.188,25,71,64,1,7,12,10,2,0,0,14,2,3,0,1,20,2,2,1,0,1,0.232,0.219,0.451,1.333,0.2
²{§Ð,³\­õ®Ë,2022,0.175,25,43,40,3,3,7,5,2,0,0,9,2,2,0,1,14,2,0,0,0,1,0.233,0.225,0.458,2.167,0.21
²{§Ð,±i«a§Ê,2022,0.2,24,73,65,8,4,13,10,1,2,0,18,3,5,0,1,18,0,1,1,3,0,0.264,0.277,0.541,0.714,0.33
²{§Ð,Ä¬½n¹F,2022,0.163,23,45,43,4,4,7,5,1,0,1,11,2,1,0,1,11,3,0,0,1,0,0.2,0.256,0.456,1.5,0.18
²{§Ð,ªL¨°¾±,2022,0.156,23,53,45,1,2,7,7,0,0,0,7,0,4,0,2,10,1,1,1,0,0,0.25,0.156,0.406,1.308,0.6
²{§Ð,­ð»F§Ê,2022,0.304,21,54,46,6,1,14,12,2,0,0,16,2,7,0,0,3,0,1,0,1,0,0.396,0.348,0.744,0.765,2.33
²{§Ð,¶À¶vÁn,2022,0.222,21,55,45,2,6,10,8,2,0,0,12,2,4,0,0,16,0,5,1,0,0,0.28,0.267,0.547,0.923,0.25
²{§Ð,ªL«Â§Ê,2022,0.214,21,29,28,4,2,6,5,1,0,0,7,1,0,0,0,4,0,1,0,1,0,0.214,0.25,0.464,1.111,0
²{§Ð,¤ý¬F¶¶,2022,0.211,19,47,38,6,4,8,8,0,0,0,8,0,7,0,1,14,0,1,0,2,0,0.348,0.211,0.559,0.889,0.57
°h§Ð,ÅQ«Ò¤h,2022,0.157,18,60,51,4,9,8,5,2,0,1,13,3,7,1,0,21,0,0,2,0,0,0.25,0.255,0.505,1,0.33
²{§Ð,¶¾°·®x,2022,0.31,17,43,42,4,4,13,12,1,0,0,14,1,0,0,1,9,0,0,0,0,1,0.326,0.333,0.659,0.667,0.11
²{§Ð,°¨³Ç´Ë,2022,0.282,16,42,39,7,0,11,9,2,0,0,13,2,2,0,0,6,1,1,0,0,1,0.317,0.333,0.65,0.769,0.33
²{§Ð,¬xÞ³º~,2022,0.257,16,42,35,4,3,9,8,0,1,0,11,1,3,0,1,5,0,3,0,0,2,0.333,0.314,0.647,2,0.8
²{§Ð,¤ýÐw¥à,2022,0.108,16,41,37,0,1,4,2,2,0,0,6,2,2,1,1,11,2,1,0,0,0,0.175,0.162,0.337,1.3,0.27
²{§Ð,·¨®Ê»¨,2022,0.295,15,56,44,10,6,13,12,1,0,0,14,1,9,0,1,6,2,1,1,0,0,0.418,0.318,0.736,1.25,1.67
²{§Ð,³¯°¶º~,2022,0.273,15,36,33,3,4,9,8,1,0,0,10,1,1,0,0,6,0,1,1,0,0,0.286,0.303,0.589,1.5,0.17
²{§Ð,ªL´¼¥­,2022,0.231,15,44,39,2,1,9,9,0,0,0,9,0,1,0,1,7,1,2,1,0,1,0.262,0.231,0.493,1.167,0.29
²{§Ð,Ä¬´¼³Ç,2022,0.184,15,45,38,4,4,7,4,3,0,0,10,3,5,0,1,6,0,1,0,0,0,0.295,0.263,0.558,0.733,1
°h§Ð,ªLµb²Æ,2022,0.111,15,29,27,1,2,3,1,2,0,0,5,2,0,0,0,10,1,2,0,0,0,0.111,0.185,0.296,1.286,0
²{§Ð,ªL§Óºõ,2022,0.75,14,4,4,6,0,3,3,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0.75,0.75,1.5,0,0
²{§Ð,°ª§µ»ö,2022,0.195,14,44,41,2,2,8,6,2,0,0,10,2,2,0,0,7,3,1,0,2,0,0.233,0.244,0.477,0.929,0.29
²{§Ð,«À«Bµ¾,2022,0.194,13,39,36,4,0,7,7,0,0,0,7,0,1,0,2,6,1,0,0,0,0,0.256,0.194,0.45,1.556,0.5
°h§Ð,¶§Ä£¾±,2022,0.192,13,27,26,1,2,5,4,1,0,0,6,1,1,0,0,11,0,0,0,0,0,0.222,0.231,0.453,2.333,0.09
²{§Ð,¹ù¬f¾±,2022,0.156,13,33,32,2,0,5,5,0,0,0,5,0,0,0,1,10,0,0,0,1,0,0.182,0.156,0.338,0.545,0.1
°h§Ð,§d®åºÍ,2022,0.143,13,37,28,1,2,4,4,0,0,0,4,0,4,0,0,8,0,5,0,0,0,0.25,0.143,0.393,1.625,0.5
°h§Ð,Às¼w¤O,2022,0.273,12,45,44,5,5,12,9,3,0,0,15,3,1,0,0,13,3,0,0,0,0,0.289,0.341,0.63,0.9,0.08
²{§Ð,ªLÖM¿«,2022,0.105,12,23,19,3,1,2,1,1,0,0,3,1,2,0,2,7,0,0,0,0,0,0.261,0.158,0.419,0.667,0.57
²{§Ð,¤Õ©À®¦,2022,0.192,10,30,26,1,2,5,3,1,1,0,8,2,2,0,1,6,1,1,0,0,0,0.276,0.308,0.584,2.2,0.5
²{§Ð,·¨µ¤µ¾,2022,0.158,10,22,19,2,2,3,3,0,0,0,3,0,2,0,0,5,1,1,0,0,0,0.238,0.158,0.396,0.714,0.4
²{§Ð,§ù®a©ú,2022,0.294,9,18,17,2,3,5,4,0,0,1,8,1,0,0,1,2,0,0,0,0,0,0.333,0.471,0.804,1.5,0.5
°h§Ð,ÜgÀs,2022,0.188,9,34,32,1,2,6,5,0,0,1,9,1,2,0,0,15,2,0,0,0,0,0.235,0.281,0.516,2.667,0.13
°h§Ð,¥d¬¥´µ,2022,0.143,9,39,35,3,3,5,4,0,0,1,8,1,4,0,0,13,2,0,0,0,0,0.231,0.229,0.46,4.667,0.31
°h§Ð,ªL©ô½Ã,2022,0.083,9,26,24,0,1,2,1,1,0,0,3,1,0,0,0,7,0,1,1,0,0,0.08,0.125,0.205,0.7,0
²{§Ð,¶À¬f»¨,2022,0.188,8,19,16,2,2,3,3,0,0,0,3,0,2,0,1,5,1,0,0,0,0,0.316,0.188,0.504,1,0.6
²{§Ð,·¨®Ê»¨,2022,0.077,8,14,13,1,0,1,1,0,0,0,1,0,1,0,0,5,1,0,0,0,0,0.143,0.077,0.22,0.75,0.2
²{§Ð,¼B«T»¨,2022,0.368,7,21,19,3,3,7,6,0,1,0,9,1,0,0,0,6,1,2,0,1,0,0.368,0.474,0.842,1.667,0
²{§Ð,¶À·qÞ³,2022,0.294,7,18,17,2,3,5,4,1,0,0,6,1,0,0,0,3,1,0,1,0,0,0.278,0.353,0.631,2.333,0
²{§Ð,À¹¤ª¯u,2022,0.286,7,15,14,1,2,4,2,1,0,1,8,2,0,0,1,6,1,0,0,0,1,0.333,0.571,0.904,1,0.17
²{§Ð,­J«a«\,2022,0.2,7,16,15,0,0,3,3,0,0,0,3,0,0,0,0,4,1,1,0,0,1,0.2,0.2,0.4,0.5,0
²{§Ð,·¨·ç©Ó,2022,0.167,7,10,6,0,0,1,1,0,0,0,1,0,4,0,0,1,1,0,0,0,0,0.5,0.167,0.667,0.333,4
²{§Ð,½²¨Î¿Î,2022,0.158,7,19,19,3,1,3,2,1,0,0,4,1,0,0,0,4,2,0,0,0,1,0.158,0.211,0.369,1.4,0
²{§Ð,¿½¾Ð»Ê,2022,0.143,6,9,7,0,0,1,1,0,0,0,1,0,2,0,0,2,1,0,0,0,0,0.333,0.143,0.476,0,1
²{§Ð,ªL·ç¶v,2022,0.083,6,12,12,2,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0.083,0.083,0.166,0.6,0
